Fire_ID,Fire_Name,Year,NW_Cascadia,Fire_Regime,prp_forest,fire_area,log_fire_area,HS_area,HS_prop,HS_forest_area,HS_forest_prop,patch_area_mean,patch_area_AW_mean,patch_area_gt1_mean,patch_area_gt1_AW_mean,log_patch_area_AW_mean,log_patch_area_gt1_AW_mean,beta,psi,n_patches,n_patches_gte1,total_core,log_total_core,SDC,log_SDC
OR4560811806120150801,PHILLIPS CREEK,2015,0,Low,0.8494191632456983,1031.2344218656765,3.0133574010257385,87.12,0.08448127618004186,86.49,0.08387035786055806,3.111428571428571,7.861797520661156,4.8758823529411766,8.237100977198697,0.8955218544431223,0.9157743899573872,0.07204532112147632,0.4855427505857371,28,17,0,-1,0.01191179420779369,-1.9240228182101824
CA4155612377620150802,PEAK,2015,0,Low,0.9480551874658976,5768.653158862636,3.76107442772217,1468.17,0.2545082811478076,1341.36,0.23252568026892195,8.791437125748503,445.3342064611046,17.65,457.3172181303116,2.6486860549038496,2.6602175530058987,1.7308752256746185,0.01168037544552514,167,81,163.62,2.214101735973232,0.00560593283584538,-2.251352109785948
OR4236212410720150802,COLLIER BUTTE,2015,0,Low,0.9946269573226896,5276.35395276499,3.722333921555259,1486.35,0.2817002068674907,1484.19,0.28129083326986315,10.616785714285715,180.38598910081743,18.45341772151899,183.90443758488703,2.2562028020944696,2.2645922088214245,1.0788337010435547,0.09802509975648872,140,79,204.66,2.311245120878208,0.0055504705801364,-2.255670194950689
ID4634611483620150805,ARMY MULE,2015,0,High,0.9477852094901564,2852.6172064149523,3.4552434974560815,1806.3,0.6332079873661285,1744.2,0.6114385049903125,53.12647058823529,764.9837309417039,112.438125,768.0814542998648,2.8836521990263293,2.885407278986124,1.6290514628213233,-0.0412151469503856,34,16,509.22,2.706990730405703,0.0035358793597152,-2.4515025610525663
CA4045612355620150806,BUCK,2015,0,Low,0.8967697436486952,783.0916285547145,2.8938125812756916,36.63,0.0467761353388554,31.41,0.04011024873036985,1.927894736842105,4.111031941031941,3.0518181818181818,4.437024128686327,0.613950851083446,0.6470917904309643,0.7378062353298209,0.5001507977095726,19,11,0,-1,0.01386163406826501,-1.8581855702292889
CA4035812356120150806,LASSICS,2015,0,Low,0.9299691924559088,8383.463784804775,3.923423492594361,1930.14,0.2302318050801894,1827.18,0.21795048525310107,9.415317073170732,668.374747738506,21.593793103448277,686.6735699913768,2.8250200331947326,2.836750331757391,1.2088082490737284,0.08752763587803095,205,87,403.2,2.605628222007619,0.00428999209517662,-2.367543508054049
ID4549311517620150809,DILLINGER,2015,0,High,0.9509538306845796,3221.6267308782353,3.508075220096008,1523.88,0.47301569278467614,1497.6,0.464858323171333,21.769714285714286,402.340035435861,45.61636363636364,407.28738610546446,2.6045932498314612,2.609900959976443,1.2127679884021814,0.03784501117965881,70,33,223.56,2.349588320562463,0.00501167565773616,-2.3000170431474363
MT4854411361620150809,THOMPSON,2015,0,High,0.9039807739709144,7304.348446228984,3.863581482580042,4538.7,0.6213695901026182,4410,0.6037499487413899,45.845454545454544,2196.0998120166564,104.99023255813952,2207.82969458953,3.34165207476848,3.3439655701656017,1.7393684442933257,-0.03290059365262511,99,43,2267.64,3.3555932605215393,0.00209038906459222,-2.679772875190259
ID4592611571420150810,BALDY,2015,0,High,0.9801639264755808,1855.6253251575024,3.2684902910406772,782.0999999999999,0.42147517033570153,774.72,0.4174980743670563,37.24285714285714,380.5906329113924,97.03125,383.45448,2.580458095235933,2.5837138161124655,NA,NA,21,8,164.88,2.2174312992678566,0.00426760681150263,-2.3698156003677253
OR4458511775220150810,CORNET-WINDY RIDGE,2015,0,Low,0.586401547516297,41502.01376327659,4.618069170087049,18157.14,0.4375002163405019,13570.47,0.32698341042930174,22.278699386503067,2615.587137687984,55.2672,2644.0204166833687,3.41756919302592,3.422264804375891,1.6654111303250614,0.00482650882058259,815,325,4925.16,3.692429161449846,0.00292365184567175,-2.5340743452935004
WA4613412137420150811,COUGAR CREEK,2015,0,Mixed,0.9580347609062022,20989.758416427507,4.3220074400585196,10573.29,0.503735669093022,10446.93,0.4977155902768168,33.14510971786834,2153.5276125501146,70.45973154362416,2168.864906643806,3.333150444662011,3.336232501702384,1.4561611656245064,0.01994695069165136,319,149,4562.19,3.6591828875598393,0.00240102593475556,-2.6196031488724194
ID4630411497320150811,BARREN,2015,0,High,0.9754493423034442,1791.8208112291932,3.2532945764279866,1035.18,0.5777251796120529,1018.44,0.5683827275682483,129.3975,1025.6673865414712,344.46000000000004,1027.4531214074202,3.0110065463417826,3.011762015873146,NA,NA,8,3,243.99,2.3875499873902335,0.00398684709466482,-2.399370420273578
ID4638111506920150811,SPONGE,2015,0,High,0.9815947033294264,2841.1871795853453,3.4534998463182274,1619.19,0.5698990941653873,1603.08,0.5642289292020387,33.04469387755102,358.1248474237118,67.03875,360.4047608659171,2.5540344542837397,2.5567905192774485,1.739139053255698,-0.04913449717214243,49,24,368.73,2.566826238587045,0.00403369703220048,-2.394296724413966
ID4666211472820150811,BOULDER,2015,0,High,0.9806046531630328,2091.962308205808,3.3205538553932783,1318.14,0.6300973945991004,1301.04,0.6219232511487502,87.876,1216.4607333060223,218.835,1221.21080197409,3.085098094702308,3.0867906371079483,NA,NA,15,6,446.67,2.650084003136764,0.00294589812961989,-2.53078227531718
ID4579211510020150811,LITTLE GREEN,2015,0,High,0.9787417408790576,626.2599638268879,2.7967546485768793,298.44,0.476543316255317,297.81,0.4755373442366839,33.16,259.6936429433052,59.31,261.3454962063733,2.414461318638025,2.417215020257097,NA,NA,9,5,11.7,1.0718820073061253,0.00689866270989132,-2.161235088103685
ID4620411530820150811,FLEA RIDGE,2015,0,High,0.8404182768811094,793.3886840822998,2.8994860019414324,272.7,0.3437155148178446,255.51,0.32204895926332044,11.3625,94.41023762376238,19.272857142857145,95.41350900600402,1.9750190907221623,1.9796098681151637,2.69004186628118,-0.18677465286203493,24,14,15.03,1.179838928023187,0.00649887791060327,-2.187161621711086
ID4627411605820150811,KAMIAH GULCH,2015,0,Mixed,0.581501537331926,19610.688094606103,4.292492832344361,1079.46,0.05504447344185257,1009.35,0.05146938216194569,4.233176470588235,92.8008804402201,9.654857142857145,98.7761505681818,1.9675520965692432,1.9946520971487476,1.0463774432482125,0.15915984013101575,255,105,32.31,1.51067903103221,0.00814530112961824,-2.089092855307089
ID4618211575420150811,WOODRAT,2015,0,Mixed,0.903892113349266,2635.847286245802,3.4209202448210614,197.1,0.07477671450409655,196.92,0.0747084252671065,5.053846153846154,42.90731506849315,11.795625,44.78373390557939,1.632531339342277,1.6511203006540214,0.834688956060931,0.15279956501857975,39,16,7.56,0.8842287696326039,0.00814600313994195,-2.0890554268477133
ID4628911561920150811,FOURBIT CREEK,2015,0,Mixed,0.9947368421052633,580.5868114484507,2.7638671662179823,22.05,0.03797881654422972,22.05,0.03797881654422972,1.378125,3.749510204081633,3.186,4.938813559322034,0.573974539845732,0.6936226318133119,NA,NA,16,5,0,-1,0.01855905876331852,-1.7314440531312945
ID4641811570620150811,MUSSELSHELL CREEK,2015,0,Mixed,0.991855383392928,452.3674825735688,2.6554913790862607,1.26,0.00278534609258764,1.26,0.00278534609258764,0.252,0.27,NA,NA,-0.5686362358410126,NA,NA,NA,5,0,0,-1,NA,NA
ID4642011560920150811,SNOWY SUMMIT,2015,0,High,0.9842972287338236,2803.7180327881624,3.4477343349145735,845.82,0.3016779826318244,842.49,0.3004902740387857,11.2776,107.93011066184292,20.7675,109.88434452871071,2.0331426223474134,2.040935821912935,1.123593641805591,0.06707203394935966,75,40,46.08,1.6644539285811577,0.00685401237352705,-2.1640551158749775
ID4641211555020150811,PETE FORKS,2015,0,High,0.9761749439827552,3173.4476126717636,3.50153133336831,1292.13,0.40716916039213896,1275.57,0.40195086092065097,13.746063829787234,875.3758131921711,28.226,890.4995954084885,2.942194542799953,2.949633726481013,1.9548323792054156,-0.02966722432241791,94,45,343.35,2.5358635207124527,0.00373661364245288,-2.4275218049133183
OR4500511742020150811,EAGLE,2015,0,Low,0.920852942529088,5868.756423506245,3.76854608495703,934.65,0.15925861162961685,912.87,0.15554743358297576,7.78875,260.9114386133847,16.458545454545455,269.37379399482995,2.4164931194136625,2.430355343142624,1.4658104042510525,0.05076629471040152,120,55,106.56,2.0280015793468578,0.00587363969603664,-2.2310926977216927
MT4701311263420150811,SUCKER CREEK,2015,0,Low,0.951180149283841,1337.1385477905137,3.1261764090746267,501.93,0.3753762097647911,499.77,0.37376081994331806,16.731,161.41692845615924,35.55642857142857,162.75633520159104,2.207949079020313,2.211537902245113,1.1900380561277568,0.03616551884508946,30,14,74.97,1.8754664158663856,0.00507469021507942,-2.2945904641512893
WA4875611846220150811,STICKPIN,2015,0,High,0.97163190506714,21901.365808951858,4.34047119907735,10198.71,0.46566547899179106,10095.39,0.4609479649837025,42.31829875518672,7539.635016281472,92.187,7582.859269123925,3.877350322759493,3.879832995956223,1.751602096176904,-0.00654018941689983,241,110,3660.39,3.5635392247529647,0.00282355180065323,-2.5492042403225352
ID4681811534920150811,WOLF 2,2015,0,Mixed,0.9784028126569564,538.2364603644188,2.7309731137152573,78.3,0.14547509462102612,76.59,0.14229805232470483,7.118181818181818,21.99558620689655,10.838571428571427,22.678612099644127,1.3423355408992828,1.3556164727998117,NA,NA,11,7,0,-1,0.01005706885601654,-1.997528576451596
ID4719011603120150811,MARBLE CREEK,2015,0,High,0.974648311141202,1197.37113373013,3.0782287839476057,461.79,0.3856698954829495,452.88,0.3782285936601446,21.99,357.87751900214386,45.828,360.61487038491754,2.553734417920695,2.557043631407341,2.0631363024473126,-0.09228113663326012,21,10,52.56,1.7214808547700493,0.005532428647776,-2.2570841784991194
MT4875011481620150811,MARSTON,2015,0,High,0.9820245146912204,3070.6800712340587,3.4872345704204286,1033.83,0.336677861586707,1025.37,0.3339227715728521,25.84575,318.2119587359624,36.739285714285714,319.795905511811,2.5027164968550224,2.504872898981791,1.8143754550883997,-0.03960146657659186,40,28,256.14,2.4086469256557654,0.00387491202960765,-2.411738152638869
ID4557311514320150812,RATTLESNAKE,2015,0,Low,0.5511526004953324,472.61260004116184,2.674505295915485,15.39,0.03256366842242382,5.76,0.01218757180722295,1.026,3.840526315789474,2.79,5.114032258064516,0.5843907452998385,0.7087634631223135,NA,NA,15,4,0,-1,0.01125394591264916,-1.948695176430512
ID4520811624820150812,TEPEE SPRINGS,2015,0,Low,0.7662487430648824,38396.06205380734,4.584286684888363,8989.470000000001,0.23412479090700417,8687.97,0.22627242314133367,15.108352941176472,2425.084200414485,34.689882352941176,2464.4285748005864,3.384726822171499,3.39171623575125,1.5266254937652723,0.02883669300985041,595,255,2960.46,3.471373867108566,0.00298594226865052,-2.524918593345384
OR4428411896120150812,CANYON CREEK COMPLEX,2015,0,Low,0.8781458643935957,44428.93141385078,4.647665867896533,17794.08,0.4005065940985624,17294.85,0.389269997040899,24.543558620689655,3757.216050619082,53.40163636363637,3793.783477523671,3.5748661689505004,3.5790725407856323,1.626664268030559,0.00878352778178361,725,330,6396.66,3.805960056731171,0.00286063521376409,-2.543537519597744
ID4511311470220150812,WATERFALL,2015,0,Low,0.7052355436481358,1612.9693138071673,3.2076261051626833,64.62,0.04006275844608251,57.6,0.03571053677645237,1.795,5.843732590529247,4.223076923076923,6.773016393442623,0.7666903343815824,0.830782126776161,0.5391813920347239,0.3988223059290565,36,13,0,-1,0.01354287838231309,-1.868289021566497
MT4794711342920150812,TRAIL CREEK,2015,0,High,0.9487937712197696,9039.884439616206,3.956162878754369,5202.99,0.5755593486569941,5106.69,0.5649065576126776,49.55228571428571,2238.187043469236,112.55673913043478,2249.1555450294636,3.3498963773452477,3.352019491012363,1.952904923090537,-0.05248442335034505,105,46,2451.6,3.3894673270553692,0.00222217768686339,-2.653221217519825
MT4784711358920150812,BEAR CREEK,2015,0,High,0.9552053454661348,24568.715059630136,4.3903824435332055,10957.32,0.4459866937853995,10894.14,0.44341513072861544,27.32498753117207,2915.3436345566256,54.05597014925373,2940.0424766204187,3.46468975285007,3.4683536049797072,1.381551159670572,0.0348175672065209,401,201,3715.74,3.570057005479542,0.00303617553871661,-2.517673122996539
WA4842411713920150812,TOWER,2015,0,Mixed,0.9770061299036986,10028.076731186864,4.001217648361922,2945.88,0.2937632089350141,2926.8,0.29186055097661795,12.429873417721518,590.6970560918978,26.32827272727273,600.8386770875416,2.7713648064321332,2.7787578812282177,1.3468628908695974,0.05793165005201006,237,110,613.17,2.7876517203484665,0.00428705915767394,-2.3678405235632907
ID4692911545920150812,HEATHER,2015,0,Mixed,0.9034839924670434,955.4429326900616,2.980204752345562,206.19,0.21580566765978315,188.19,0.19696623792082343,6.248181818181818,30.26973810563073,11.17,31.0292927484333,1.4810086634484312,1.491771876810295,0.7023553756621987,0.1756437999833157,33,18,4.77,0.6875289612146342,0.00763539784806048,-2.1171683287823178
ID4773311613120150812,NORTH GRIZZLY,2015,0,Mixed,0.982873253661,2139.533026425253,3.3303189947617797,576.18,0.2693017555156349,568.62,0.26576827418740734,10.476,159.54118088097468,17.69625,162.3204354736173,2.202872802258229,2.210373199153033,1.8537014161793224,-0.03026000006131838,55,32,90.27,1.956024282280677,0.00519765199992971,-2.2841928013201147
ID4779711617020150812,LOWER FLAT,2015,0,Mixed,0.9798444652261652,3656.253905421495,3.563036347317428,858.87,0.23490436447164328,854.73,0.23377205798880815,7.9525,59.86682489783087,14.674736842105265,61.45477727566171,1.7771862254762778,1.788555649042077,0.8875140100991604,0.12809416216993855,108,57,41.22,1.616160312847583,0.00738809929294514,-2.131467276457515
ID4548411532320150813,CAMPBELLS,2015,0,High,0.9752977933997268,3686.112664119285,3.566568605071214,617.13,0.1674202761101578,614.88,0.16680987697019076,5.320086206896552,69.29704681347528,11.7612,72.69132231404959,1.8407147269647623,1.861482569097529,1.356683217818495,0.06997851523519946,116,50,31.14,1.4947110252052629,0.00768011609727979,-2.114632214860821
ID4558111533920150813,NOBLE,2015,0,High,0.9714714137413972,2343.7576238219926,3.3699126977559275,1051.83,0.44877934019677707,1038.69,0.44317295843338794,21.0366,550.4587516043468,41.6124,556.5468803529717,2.740724780852203,2.745501752715796,1.287880603769389,0.0366386242026399,50,25,247.68,2.3940662486091444,0.00408039109802808,-2.389298208582858
ID4460911572920150813,COUGAR,2015,0,Low,0.939483637559612,546.1018971909672,2.737273685303419,159.3,0.29170380256762624,149.22,0.27324570884583294,7.585714285714285,75.83644067796611,11.166428571428572,77.26461139896372,1.8798779415479243,1.8879806246651136,2.2808140517207995,-0.10052286294203264,21,14,29.88,1.476831628512261,0.00470025633794188,-2.3278784562945147
WA4833811900220150813,NORTH STAR,2015,0,Low,0.8519282492044706,88442.82491151332,4.946662605728124,9218.43,0.1042303884936172,8657.37,0.09788662911504312,7.258606299212598,508.84087213332424,16.446752767527677,526.1912779920441,2.7065819883106603,2.721143645058464,1.4800181911162642,0.05152651829669669,1270,542,1299.06,3.1136626405557326,0.00533291205675908,-2.273035578060826
ID4699011573620150813,CHICADEE,2015,0,Mixed,0.9692177133158464,2333.5243837035396,3.368012343319554,480.6,0.2059545652731681,475.11,0.20360190076349333,7.878688524590164,72.22159550561798,15.108387096774194,74.09376249039201,1.858667078547077,1.8697816488696917,1.1717678503625368,0.0843552931364307,61,31,46.62,1.669502834104343,0.00605780932288681,-2.217684400749176
ID4770811586620150813,SOUTH BOBTAIL,2015,0,Mixed,0.964419845819332,4555.424306748666,3.65852883476618,1148.67,0.25215433791717157,1118.79,0.2455951245513092,7.6578,84.13122855128104,14.322692307692307,86.4873753323129,1.924957230876224,1.9369527175959111,1.186560204021002,0.08457290893703488,150,78,88.47,1.9472866446777983,0.00667119067201083,-2.175796646423003
MT4817211305620150813,FAMILY PEAK COMPLEX,2015,0,High,0.7544191242180518,20141.058747229417,4.30408229620737,12566.52,0.6239254925825902,11674.08,0.5796160046256691,63.14834170854272,6655.3160088234445,149.03035714285716,6680.816453574895,3.823168681543219,3.8248295402622183,1.783019839979024,-0.02193767555511521,199,84,7183.71,3.85635483743392,0.00156294697992995,-2.8060557543636735
WA4611611766020150814,BEAR RIDGE,2015,0,Low,0.8856142046140838,745.9167319675386,2.872690349100814,3.96,0.00530890356830383,3.96,0.00530890356830383,0.5657142857142857,0.8509090909090911,1.35,1.35,-0.07011683642011973,0.13033376849500614,NA,NA,7,1,0,-1,0.02726626454018324,-1.5643743560336911
ID4610011544620150814,SLIDE,2015,0,Mixed,0.9218410482649636,5466.99615780517,3.7377487686703024,234.45,0.04288461034772786,222.84,0.04076095785833941,3.606923076923077,23.743658349328214,7.833214285714286,25.342589249076735,1.375547634522577,1.4038509846255405,1.4627480957468415,0.07038392020424254,65,28,3.24,0.5237464668115646,0.00909408312026716,-2.041241080644613
ID4615911540120150814,FIRE CREEK,2015,0,High,0.8903004638031862,446.9201646424098,2.650229950085202,143.37,0.3207955499495382,142.11,0.3179762544697557,10.240714285714285,76.07022598870056,17.595,77.4718158567775,1.881214706454833,1.889143735485714,NA,NA,14,8,0,-1,0.00901329841024769,-2.045116250171895
ID4482211591820150814,RAPID,2015,0,High,0.7642979505066975,4361.077600208591,3.639593814497904,1279.89,0.29348021689382064,1154.34,0.264691460648347,9.770152671755724,169.6548604176921,20.844,173.60917098445594,2.229566306199506,2.2395726632525785,1.3771933169373156,0.0382731575312398,131,60,195.21,2.290724480019223,0.00494984418348425,-2.3054084720397783
WA4805112011320150814,BLACK CANYON,2015,0,Low,0.556181973651792,24839.204845385782,4.395137689057338,5635.53,0.22688045108846855,4326.21,0.17416861879955275,11.501081632653062,326.8118988453615,26.030801886792453,333.72849405548214,2.514297860310828,2.5233932887128128,1.39466457859435,0.03590872053305496,490,212,1186.38,3.0742604218935643,0.00362169509365056,-2.441088115236486
WA4788112022120150814,FIRST CREEK,2015,0,Low,0.5979697696469407,3225.7792063489355,3.508634638085219,1170.09,0.3627309636372646,887.85,0.27523582465053575,13.296477272727271,620.902772863626,35.8959375,632.4709135783123,2.7930235993478076,2.8010405577326014,1.3717077103935251,0.03919772945902296,88,32,303.57,2.4824018894552933,0.0031857390287757,-2.496789803865955
MT4773811295620150814,MOOSE RIDGE,2015,0,High,0.9167593514019786,4611.667746330511,3.663858010432479,1802.34,0.3908217371978101,1783.62,0.38676246818067506,21.714939759036145,443.5420753021072,48.16216216216216,448.59795454545457,2.6469348241785497,2.651857289015903,1.2016807903631817,0.04364672540646171,83,37,513.99,2.7110391561194014,0.00364826780055135,-2.4379132898521334
MT4687311484920150814,WEST FORK FISH CREEK,2015,0,Mixed,0.929719276165334,5866.1310546272425,3.768351761281024,2963.97,0.5052682888259036,2895.84,0.4936541603031086,44.90863636363636,2530.9198752011657,92.19375,2542.730128737035,3.40327839632032,3.4053002690157483,2.1249763305865277,-0.06903769182181427,66,32,1358.46,3.1330788235367546,0.00227714698345656,-2.6426089359883203
WA4838311788820150814,MARBLE VALLEY,2015,0,Low,0.7089353981727468,1388.4733013990835,3.1425375332281336,85.77,0.06177288386717596,75.96,0.05470756976274555,2.3181081081081083,9.483809024134311,5.178,10.417786790266511,0.976982799987749,1.017775464945568,1.120957134723093,0.18712732828921275,37,15,0,-1,0.01204798779538515,-1.9190854810835776
WA4863311833720150814,GRAVES MOUNTAIN,2015,0,Low,0.9410434375731108,3463.72301520662,3.5395431553496497,299.52,0.08647342720102948,297.45,0.0858758043567916,8.557714285714285,122.72954927884616,17.242941176470588,125.39321154436595,2.088949139285506,2.0982740255806256,1.5202153568332712,0.02605289914218129,35,17,47.79,1.6802448370426075,0.00519735749152244,-2.284217409931832
WA4877911820520150814,RENNER,2015,0,Low,0.8954093404407669,5655.559322068337,3.752475562130765,236.97,0.04190036502231152,234.63,0.04148661284206841,3.645692307692308,31.597656665400688,10.414285714285716,34.186962962962966,1.4996548758139143,1.5338605214748398,1.051807061849626,0.1198957068510525,65,21,13.32,1.127752515832973,0.00756119434750267,-2.1214095990012325
ID4688211538220150814,SNOW CREEK,2015,0,Mixed,0.9897038929806102,1197.214594023717,3.078172002242108,90.36,0.0754751908730992,90.27,0.075400016380197707,2.82375,10.786195219123504,4.923529411764706,11.60148387096774,1.0328682763100945,1.06451354058541,1.0896443019503614,0.21499221379208927,32,17,0.09,-0.721246399047171,0.01055261120176786,-1.9766400626220544
ID4799811615320150814,WHITETAIL,2015,0,High,0.9963728291932292,818.9021128235797,2.9132319916245364,236.61,0.28893563259248073,234.9,0.2868474709267306,14.788125,95.4745264359072,33.10714285714286,97.46168155339808,1.9798875129025704,1.988833900202076,NA,NA,16,7,27.81,1.445759836488631,0.00552900694280477,-2.257352864714925
ID4818211606320150814,SCOTCHMAN PEAK,2015,0,High,0.6556044138388782,1085.5254993537144,3.0356400296315633,444.86999999999995,0.409819944593527,343.62,0.3165471471693478,22.243499999999997,330.6073255108234,29.586,331.4108639221253,2.5193124723258125,2.5203667408488513,2.254580031145377,-0.1040422078044428,20,15,138.33,2.1412302188965806,0.00288038767552554,-2.5405490559870416
MT4810711584820150814,NAPOLEON 1,2015,0,Mixed,0.9871721583243774,3936.395503120887,3.5950987270036605,794.07,0.20172515677615185,786.6,0.1998274816075674,6.35256,72.10883032981978,12.57344262295082,74.63515606665102,1.85798845097037,1.872943445291108,1.1674899619305468,0.09430814798004952,125,61,35.55,1.5520595341878844,0.00737951976258207,-2.131971899863523
MT4814411584420150814,BERRAY MOUNTAIN,2015,0,Mixed,0.9829104315766644,2074.6354503188527,3.3169417946268824,401.22,0.193393012704153,398.88,0.19226510370228936,11.145,136.3457200538358,21.825,139.23775257731958,2.1346415098157845,2.143757004764896,1.573994291693065,0.00758985602522865,36,18,62.91,1.7994094796151268,0.00508606009113548,-2.293618512997435
MT4815811574020150814,POPLAR POINT,2015,0,High,0.944519299358009,1137.2496582308206,3.0558558149867228,307.26,0.27017814230693515,289.71,0.2547461746004757,16.17157894736842,102.42110720562393,30.294,103.87262032085562,2.010389466388962,2.016501087397613,1.27557373485982,0.02357254101475193,19,10,24.84,1.3968964491425238,0.00579219227379203,-2.2371570300186243
WA4606911776320150814,BUTTE CREEK,2015,0,Low,0.8344488442560055,32139.325306605493,4.50703675547979,4159.71,0.12942742140094235,4072.5,0.12671392324352845,6.245810810810811,535.2255407949112,14.555036496350365,558.2339325690559,2.7285368296507055,2.7468162317935985,1.2259329281639877,0.10934504304968357,666,274,634.86,2.8027463672975794,0.00544081435519338,-2.2643360923059275
MT4865411593720150814,TEEPEE MOUNTAIN,2015,0,Mixed,0.9817826935588808,414.7444161925763,2.617780547720928,86.31,0.20810406754198252,85.41,0.20593405641015783,7.1925,35.71198123044839,20.61,37.363755458515286,1.552813944664442,1.5724505210093995,NA,NA,12,4,0.09,-0.721246399047171,0.0079332061372966,-2.100551260811854
ID4606811540520150815,WASH,2015,0,Mixed,0.9903487310159764,15964.1414217021,4.203145566417974,3224.25,0.2019682684354615,3218.58,0.20161309744002723,8.833561643835617,150.44628360083743,18.387894736842107,154.2556902424364,2.1773814640496205,2.1882411934204185,1.2422717577390563,0.06823120419659573,365,171,465.93,2.6684138746623005,0.005338586845545,-2.272573687990732
WA4800511820420150815,CARPENTER RD.,2015,0,Low,0.893521978999822,25288.34181616056,4.402920353120557,4874.67,0.1927635285633807,4745.34,0.18764931423726175,9.558176470588236,337.15234440485204,19.681363636363635,345.05077058256643,2.5278261839104808,2.5378830016286504,1.1705870946909582,0.08118869545156798,510,242,525.33,2.720514865675979,0.00586223646694693,-2.2319366672658996
ID4648811626020150815,MUNICIPAL,2015,0,Mixed,0.7837929475587704,796.8506402719017,2.901376925932469,59.04,0.07409167667839778,58.95,0.07397873204931486,3.936,16.769634146341467,6.930000000000001,17.812694805194806,1.2245235879514489,1.250729626958678,NA,NA,15,8,0.45,-0.2596373105057561,0.00950514889354586,-2.0220410757328997
MT4817311596920150815,SAWTOOTH,2015,0,High,0.9557713720153408,1454.4870393447054,3.1627098556854123,327.96,0.22548155544084933,316.8,0.2178087472974176,9.370285714285714,130.22560373216243,20.01375,133.36037099494098,2.1146963795195086,2.125026794984553,1.6963556807782452,-0.01781274379212948,35,16,18.45,1.2683439139510646,0.00676030463205267,-2.1700337334905244
MT4824011360720150815,SHEEP,2015,0,High,0.929198580235382,963.1809109726296,2.9837078668317285,410.31,0.4259947381906322,393.12,0.4081476236930646,41.031,159.68963149813553,81.504,160.7780432862191,2.2032767187099953,2.206226738873079,NA,NA,10,5,56.43,1.7522789854601186,0.00491654222854724,-2.308340226298195
WY4324810945920150816,LITTLE BOB LAKE,2015,0,High,0.7916319386564428,539.6161332359834,2.732084925563658,288.71999999999997,0.5350470125283259,250.02,0.4633293643403022,11.104615384615384,234.040174563591,25.658181818181816,239.40091836734692,2.369290413366112,2.3791258120733416,2.6448527537098014,-0.17823753692630398,26,11,41.76,1.6217992240026675,0.00486221732121059,-2.3131656338733295
ID4649911475720150817,JAY PT,2015,0,Mixed,0.99542205820526,1925.2296130329592,3.2844825331829113,718.92,0.37342039366796936,716.85,0.3723451972415344,17.534634146341464,130.5232098147221,29.57625,132.18637885127424,2.1156877453769543,2.121186705569407,0.8810829116470422,0.0919157972233049,41,24,101.07,2.0050517499939957,0.00501364049254764,-2.2998468107249153
MT4830211570120150820,GOAT ROCK COMPLEX,2015,0,Mixed,0.92467477074003,2108.4993429699352,3.3239734700202797,652.23,0.3093337459054167,599.85,0.2844914332081692,16.723846153846154,222.63144887539673,29.34,224.9538957055215,2.3475865126866187,2.3520935185896548,1.4605682112841856,0.01529514877058784,39,22,176.22,2.246301577171691,0.00328428956652384,-2.483558559348133
MT4551511324520150821,BEAR LAKE,2015,0,High,0.9885727833096254,1900.1088414688072,3.2787784787925385,1020.51,0.5370797597105719,1016.19,0.5348062057405474,24.297857142857143,623.6237313696093,42.2925,626.9942968611456,2.7949226334680017,2.7972635905069545,1.5399128506081363,0.00148504512501739,42,24,275.22,2.4398377608816957,0.00373467016181677,-2.427747748126586
ID4445011456920150824,ELEVENMILE,2015,0,Mixed,0.8833914197991868,4339.809757601756,3.6374706919469184,2871.36,0.6616326890759278,2693.52,0.6206539342610445,53.17333333333334,2120.357990220662,105.97,2127.8927102010007,3.3264091911419724,3.3279497267516125,1.5351367258234472,-0.00597775936655853,54,27,1421.64,3.152820182266148,0.00191115133771736,-2.7187049212478613
ID4710411594020150825,BREEZY,2015,0,High,0.8652675424543416,561.7079708120232,2.7495105866945804,210.51,0.37476769235743607,176.94,0.3150035413316457,16.193076923076923,74.82439931594699,25.9425,75.88506504770164,1.874043239046252,1.8801563107360515,NA,NA,13,8,15.48,1.1925674533365456,0.00582480898284472,-2.2347183122000924
MT4761511295320150826,SHEEP MOUNTAIN,2015,0,High,0.9244851258581236,1690.721994351121,3.228072202367082,419.94,0.2483790956780969,417.6,0.2469950715701607,10.242439024390244,251.2574710672953,22.885,256.1334127157527,2.4001189842397315,2.408466236069192,1.716023662850002,-0.00851025371552214,41,18,176.67,2.2474085619215693,0.00250573852500948,-2.6010642498104257
MT4746211348720150826,LENA LAKE,2015,0,Mixed,0.9110900174023098,568.8580079765636,2.755003876152808,113.4,0.1993467586109326,111.87,0.1966571594868169,7.0874999999999995,38.20871428571429,12.3,39.12921951219512,1.5821624240266936,1.5925011853673972,NA,NA,16,9,3.15,0.5118833609788743,0.00729101431833676,-2.1372120488818496
WY4457311058820150909,SPRUCE,2015,0,High,0.9618771262757656,898.4371507218987,2.953487701868644,640.35,0.7127376683894646,630.99,0.7023195773827879,58.21363636363637,615.1054996486298,127.638,617.18546467353,2.7889496100612616,2.790415689448123,NA,NA,11,5,272.25,2.435127379609151,0.00271960575245838,-2.565494048885524
